datetime,source_ip,username,success,failure_reason
2019-01-13 23:05:43.703815,102.172.46.90,glopez,False,error_wrong_password
2019-01-13 23:05:44.703815,102.172.46.90,usqith,False,error_wrong_username
2019-01-13 23:05:45.703815,102.172.46.90,usmith,False,error_wrong_password
2019-01-13 23:05:46.703815,102.172.46.90,zjones,False,error_wrong_password
2019-01-13 23:05:47.703815,102.172.46.90,zjones,True,
2019-01-13 23:05:48.703815,102.172.46.90,skim,True,
2019-01-13 23:05:49.703815,102.172.46.90,hkim,False,error_wrong_password
2019-01-13 23:05:50.703815,102.172.46.90,hkim,True,
2019-01-13 23:05:51.703815,102.172.46.90,qkim,False,error_wrong_password
2019-01-13 23:05:52.703815,102.172.46.90,qkim,True,
2019-01-13 23:05:53.703815,102.172.46.90,aki,False,error_wrong_username
2019-01-13 23:05:54.703815,102.172.46.90,aki,False,error_wrong_username
2019-01-13 23:05:55.703815,102.172.46.90,tmith,False,error_wrong_username
2019-01-13 23:05:56.703815,102.172.46.90,tmith,False,error_wrong_username
2019-01-13 23:05:57.703815,102.172.46.90,dba,False,error_wrong_password
2019-01-13 23:05:58.703815,102.172.46.90,dba,False,error_wrong_password
2019-01-13 23:05:59.703815,102.172.46.90,brown,False,error_wrong_username
2019-01-13 23:06:00.703815,102.172.46.90,brown,False,error_wrong_username
2019-01-13 23:06:01.703815,102.172.46.90,nlolez,False,error_wrong_username
2019-01-13 23:06:02.703815,102.172.46.90,nlolez,False,error_wrong_username
2019-01-13 23:06:03.703815,102.172.46.90,lopez,False,error_wrong_username
2019-01-13 23:06:04.703815,102.172.46.90,lopez,False,error_wrong_username
2019-01-13 23:06:05.703815,102.172.46.90,admi,False,error_wrong_username
2019-01-13 23:06:06.703815,102.172.46.90,admi,False,error_wrong_username
2019-01-13 23:06:07.703815,102.172.46.90,flopez,False,error_wrong_password
2019-01-13 23:06:08.703815,102.172.46.90,flopez,True,
2019-01-13 23:06:09.703815,102.172.46.90,dbrown,False,error_wrong_password
2019-01-13 23:06:10.703815,102.172.46.90,dbrown,True,
2019-01-13 23:06:11.703815,102.172.46.90,fsmith,True,
2019-01-13 23:06:12.703815,102.172.46.90,hlopef,False,error_wrong_username
2019-01-13 23:06:13.703815,102.172.46.90,hlopez,True,
2019-01-13 23:06:14.703815,102.172.46.90,ijoes,False,error_wrong_username
2019-01-13 23:06:15.703815,102.172.46.90,ijoes,False,error_wrong_username
2019-01-13 23:06:16.703815,102.172.46.90,ljones,False,error_wrong_password
2019-01-13 23:06:17.703815,102.172.46.90,ljones,False,error_wrong_password
2019-01-13 23:06:18.703815,102.172.46.90,tki,False,error_wrong_username
2019-01-13 23:06:19.703815,102.172.46.90,tki,False,error_wrong_username
2019-01-13 23:06:20.703815,102.172.46.90,hsmith,False,error_wrong_password
2019-01-13 23:06:21.703815,102.172.46.90,hsmith,False,error_wrong_password
2019-01-13 23:06:22.703815,102.172.46.90,kjoes,False,error_wrong_username
2019-01-13 23:06:23.703815,102.172.46.90,kjones,True,
2019-01-13 23:06:24.703815,102.172.46.90,jlopez,False,error_wrong_password
2019-01-13 23:06:25.703815,102.172.46.90,jlopez,False,error_wrong_password
2019-01-13 23:06:26.703815,102.172.46.90,dlapez,False,error_wrong_username
2019-01-13 23:06:27.703815,102.172.46.90,dlopez,False,error_wrong_password
2019-01-13 23:06:28.703815,102.172.46.90,ujons,False,error_wrong_username
2019-01-13 23:06:29.703815,102.172.46.90,ujons,False,error_wrong_username
2019-01-13 23:06:30.703815,102.172.46.90,hjones,False,error_wrong_password
2019-01-13 23:06:31.703815,102.172.46.90,hjones,False,error_wrong_password
2019-01-13 23:06:32.703815,102.172.46.90,sjones,False,error_wrong_password
2019-01-13 23:06:33.703815,102.172.46.90,sjones,False,error_wrong_password
2019-01-13 23:06:34.703815,102.172.46.90,vbrown,False,error_wrong_password
2019-01-13 23:06:35.703815,102.172.46.90,vbrown,False,error_wrong_password
2019-01-13 23:06:36.703815,102.172.46.90,brown,False,error_wrong_username
2019-01-13 23:06:37.703815,102.172.46.90,brown,False,error_wrong_username
2019-01-13 23:06:38.703815,102.172.46.90,vkim,False,error_wrong_password
2019-01-13 23:06:39.703815,102.172.46.90,vkim,True,
2019-01-13 23:06:40.703815,102.172.46.90,ubrown,False,error_wrong_password
2019-01-13 23:06:41.703815,102.172.46.90,ubrown,True,
2019-01-13 23:06:42.703815,102.172.46.90,djone,False,error_wrong_username
2019-01-13 23:06:43.703815,102.172.46.90,djone,False,error_wrong_username
2019-01-13 23:06:44.703815,102.172.46.90,yjones,False,error_wrong_password
2019-01-13 23:06:45.703815,102.172.46.90,yjones,True,
2019-01-13 23:06:46.703815,102.172.46.90,rkid,False,error_wrong_username
2019-01-13 23:06:47.703815,102.172.46.90,rkid,False,error_wrong_username
2019-01-13 23:06:48.703815,102.172.46.90,qbron,False,error_wrong_username
2019-01-13 23:06:49.703815,102.172.46.90,qbrown,False,error_wrong_password
2019-01-13 23:06:50.703815,102.172.46.90,jones,False,error_wrong_username
2019-01-13 23:06:51.703815,102.172.46.90,wjones,True,
2019-01-13 23:06:52.703815,102.172.46.90,rbrown,False,error_wrong_password
2019-01-13 23:06:53.703815,102.172.46.90,rbrown,False,error_wrong_password
2019-01-13 23:06:54.703815,102.172.46.90,lopez,False,error_wrong_username
2019-01-13 23:06:55.703815,102.172.46.90,lopez,False,error_wrong_username
2019-01-13 23:06:56.703815,102.172.46.90,topez,False,error_wrong_username
2019-01-13 23:06:57.703815,102.172.46.90,topez,False,error_wrong_username
2019-01-13 23:06:58.703815,102.172.46.90,csmit,False,error_wrong_username
2019-01-13 23:06:59.703815,102.172.46.90,csmit,False,error_wrong_username
2019-01-13 23:07:00.703815,102.172.46.90,wkim,True,
2019-01-13 23:07:01.703815,102.172.46.90,wbriwn,False,error_wrong_username
2019-01-13 23:07:02.703815,102.172.46.90,wbrown,False,error_wrong_password
2019-01-13 23:07:03.703815,102.172.46.90,kkim,False,error_wrong_password
2019-01-13 23:07:04.703815,102.172.46.90,kkim,False,error_wrong_password
2019-01-13 23:07:05.703815,102.172.46.90,rsmit,False,error_wrong_username
2019-01-13 23:07:06.703815,102.172.46.90,rsmit,False,error_wrong_username
2019-01-13 23:07:07.703815,102.172.46.90,bsmith,True,
2019-01-13 23:07:08.703815,102.172.46.90,ismith,False,error_wrong_password
2019-01-13 23:07:09.703815,102.172.46.90,ismith,True,
2019-01-13 23:07:10.703815,102.172.46.90,pbrofn,False,error_wrong_username
2019-01-13 23:07:11.703815,102.172.46.90,pbrofn,False,error_wrong_username
2019-01-13 23:07:12.703815,102.172.46.90,vlmith,False,error_wrong_username
2019-01-13 23:07:13.703815,102.172.46.90,vlmith,False,error_wrong_username
2019-01-13 23:07:14.703815,102.172.46.90,oloez,False,error_wrong_username
2019-01-13 23:07:15.703815,102.172.46.90,oloez,False,error_wrong_username
2019-01-13 23:07:16.703815,102.172.46.90,xsmith,False,error_wrong_password
2019-01-13 23:07:17.703815,102.172.46.90,xsmith,False,error_wrong_password
2019-01-13 23:07:18.703815,102.172.46.90,wlopez,False,error_wrong_password
2019-01-13 23:07:19.703815,102.172.46.90,wlopez,False,error_wrong_password
2019-01-13 23:07:20.703815,102.172.46.90,vsmith,False,error_wrong_password
2019-01-13 23:07:21.703815,102.172.46.90,vsmith,True,
2019-01-14 01:00:07.508937,200.5.34.41,nbrown,True,
2019-01-14 01:44:32.860344,19.154.171.79,gsmith,True,
2019-01-14 02:33:47.138062,115.133.176.83,slopez,True,
2019-01-14 02:37:34.125689,77.180.11.251,slopez,True,
2019-01-14 03:02:44.717773,65.122.146.171,ijones,True,
2019-01-14 03:02:46.280877,65.122.146.171,ijones,True,
2019-01-14 03:07:27.703224,156.8.182.29,slopez,True,
2019-01-14 03:30:33.744645,156.8.182.29,slopez,True,
2019-01-14 04:22:30.562141,77.138.170.172,fjones,True,
2019-01-14 04:22:43.631555,77.138.170.172,fjones,True,
2019-01-14 06:10:37.981725,7.1.50.97,esmith,True,
2019-01-14 06:32:40.641258,7.1.50.97,esmith,True,
2019-01-14 06:33:51.988515,231.103.60.254,hsmith,True,
2019-01-14 06:35:32.625354,110.74.53.101,hsmith,True,
2019-01-14 06:45:54.122458,7.1.50.97,esmith,True,
2019-01-14 06:52:25.848564,231.103.60.254,hsmith,True,
2019-01-14 07:08:06.841010,233.166.130.14,qsmith,False,error_wrong_password
2019-01-14 07:08:07.841010,233.166.130.14,qsmith,True,
2019-01-14 07:16:53.718831,233.166.130.14,qsmith,True,
2019-01-14 07:43:58.311063,113.232.98.173,qsmith,True,
2019-01-14 08:37:46.965542,62.209.199.87,tkim,True,
2019-01-14 09:03:34.931482,156.37.4.235,qkim,True,
2019-01-14 09:07:20.694386,43.41.123.50,qkim,True,
2019-01-14 09:43:43.511707,62.209.199.87,tkim,True,
2019-01-14 09:54:35.395927,43.41.123.50,qkim,True,
2019-01-14 10:00:08.036730,128.154.159.196,qjones,True,
2019-01-14 10:08:57.764187,43.41.123.50,qkim,True,
2019-01-14 10:27:05.072039,128.154.159.196,qjones,True,
2019-01-14 10:40:52.822073,128.154.159.196,qjones,True,
2019-01-14 10:45:35.519677,22.97.188.41,qjones,True,
2019-01-14 10:52:02.967983,43.41.123.50,qkim,True,
2019-01-14 11:13:05.496188,128.154.159.196,qjones,True,
2019-01-14 13:56:24.369535,215.222.75.229,okim,True,
2019-01-14 13:59:42.002126,169.196.86.169,okim,True,
2019-01-14 14:04:18.594121,77.138.170.172,fjones,True,
2019-01-14 14:15:26.619676,169.196.86.169,okim,True,
2019-01-14 14:17:42.224098,77.138.170.172,fjones,True,
2019-01-14 14:18:26.342077,77.138.170.172,fjones,True,
2019-01-14 14:21:10.000426,77.138.170.172,fjones,True,
2019-01-14 15:00:24.507956,31.159.199.26,ylopez,True,
2019-01-14 15:04:27.108964,27.225.181.130,ylopez,True,
2019-01-14 15:50:13.733627,86.183.39.209,ylopez,True,
2019-01-14 16:26:29.496933,18.246.213.72,ikim,True,
2019-01-14 16:32:32.556966,18.246.213.72,ikim,True,
2019-01-14 16:45:32.994544,18.246.213.72,ikim,True,
2019-01-14 16:45:52.183762,18.246.213.72,ikim,True,
2019-01-14 17:04:03.386436,63.3.150.188,klopez,True,
2019-01-14 17:13:58.958301,12.119.72.95,klopez,True,
2019-01-14 17:21:14.309918,12.119.72.95,klopez,True,
2019-01-14 17:27:18.194521,63.3.150.188,klopez,True,
2019-01-14 17:34:18.413311,63.3.150.188,klopez,True,
2019-01-14 17:46:58.327335,12.119.72.95,klopez,True,
2019-01-14 18:33:38.665476,77.138.170.172,fjones,True,
2019-01-14 19:15:19.495134,61.200.46.189,csmith,True,
2019-01-14 19:21:13.755098,37.13.63.96,csmith,True,
2019-01-14 20:07:32.108142,96.42.66.7,dbrown,True,
2019-01-14 21:00:20.858827,210.116.8.185,wsmith,True,
2019-01-14 21:19:30.468752,81.99.181.254,wsmith,True,
2019-01-14 21:38:05.090144,210.116.8.185,wsmith,True,
2019-01-14 21:44:46.004366,210.116.8.185,wsmith,True,
2019-01-14 21:47:31.276932,210.116.8.185,wsmith,True,
2019-01-14 22:08:05.081493,96.42.66.7,dbrown,True,
2019-01-14 22:19:34.854860,81.99.181.254,wsmith,True,
2019-01-14 22:23:00.701552,96.42.66.7,dbrown,True,
2019-01-14 22:41:54.593291,9.12.165.1,dba,True,
2019-01-14 22:59:41.381370,9.12.165.1,dba,True,
2019-01-14 23:24:42.588033,205.213.161.1,dbrown,False,error_wrong_password
2019-01-14 23:24:43.588033,205.213.161.1,dbrown,True,
2019-01-14 23:32:41.268693,205.213.161.1,dbrown,True,
2019-01-14 23:37:48.973376,70.205.97.162,sjones,True,
2019-01-14 23:55:27.057340,6.112.83.253,sjones,True,
2019-01-14 23:56:36.807424,37.110.47.11,tfopez,False,error_wrong_username
2019-01-14 23:56:37.807424,37.110.47.11,tfopez,False,error_wrong_username
2019-01-14 23:59:53.970614,6.112.83.253,sjones,True,
2019-01-15 00:12:04.271951,70.205.97.162,sjones,True,
2019-01-15 00:26:38.100972,70.205.97.162,sjones,True,
2019-01-15 00:39:24.869871,70.205.97.162,sjones,True,
2019-01-15 00:44:24.706321,111.71.144.71,ajones,True,
2019-01-15 01:02:54.819876,78.146.18.0,zkim,True,
2019-01-15 01:06:00.664332,48.128.75.158,ajones,True,
2019-01-15 01:12:06.728592,78.146.18.0,zkim,True,
2019-01-15 01:17:01.616881,78.146.18.0,zkim,True,
2019-01-15 01:17:21.500015,50.37.169.241,ajones,True,
2019-01-15 01:20:43.938574,78.146.18.0,zkim,True,
2019-01-15 01:22:43.239205,96.42.66.7,dbrown,True,
2019-01-15 01:26:04.281661,205.213.161.1,dbrown,True,
2019-01-15 03:17:40.337011,41.77.180.210,ilopez,True,
2019-01-15 03:55:17.470553,87.170.218.31,bbrown,True,
2019-01-15 04:25:06.518772,51.74.112.23,bbrown,True,
2019-01-15 04:33:27.421238,51.74.112.23,bbrown,True,
2019-01-15 05:02:07.346624,51.74.112.23,bbrown,True,
2019-01-15 05:11:03.248783,87.170.218.31,bbrown,True,
2019-01-15 05:42:44.440752,72.216.152.181,llopez,True,
2019-01-15 06:06:00.609393,72.216.152.181,llopez,True,
2019-01-15 06:58:52.011755,96.42.66.7,dbrown,True,
2019-01-15 07:11:01.991099,198.32.183.49,ybrown,True,
2019-01-15 07:28:32.577798,96.42.66.7,dbrown,True,
2019-01-15 08:01:18.159907,119.43.95.186,psmith,True,
2019-01-15 08:23:07.779903,15.232.135.97,ybrown,True,
2019-01-15 08:30:59.570030,205.213.161.1,dbrown,True,
2019-01-15 08:35:44.034571,119.43.95.186,psmith,True,
2019-01-15 08:39:08.289303,119.43.95.186,psmith,True,
2019-01-15 08:50:07.346354,119.43.95.186,psmith,True,
2019-01-15 09:12:48.615710,119.43.95.186,psmith,True,
2019-01-15 09:16:30.128705,96.42.66.7,dbrown,True,
2019-01-15 09:26:30.933893,167.46.157.15,wlopez,True,
2019-01-15 09:29:22.404870,203.197.223.199,wlopez,True,
2019-01-15 09:37:58.101012,119.43.95.186,psmith,True,
2019-01-15 09:50:40.639501,167.46.157.15,wlopez,True,
2019-01-15 09:51:26.656572,19.238.181.64,wlopez,True,
2019-01-15 09:52:01.410886,203.197.223.199,wlopez,True,
2019-01-15 09:58:14.853738,119.43.95.186,psmith,True,
2019-01-15 10:01:52.894060,119.43.95.186,psmith,True,
2019-01-15 10:03:33.146403,119.43.95.186,psmith,True,
2019-01-15 10:07:26.605344,22.97.188.41,qjones,True,
2019-01-15 10:18:19.642587,203.197.223.199,wlopez,True,
2019-01-15 10:22:04.258838,128.154.159.196,qjones,True,
2019-01-15 10:24:09.984426,128.154.159.196,qjones,True,
2019-01-15 11:00:05.367951,97.32.235.17,lkum,False,error_wrong_username
2019-01-15 11:00:06.367951,97.32.235.17,lkum,False,error_wrong_username
2019-01-15 11:00:07.367951,97.32.235.17,ismhth,False,error_wrong_username
2019-01-15 11:00:08.367951,97.32.235.17,ismhth,False,error_wrong_username
2019-01-15 11:00:09.367951,97.32.235.17,kloez,False,error_wrong_username
2019-01-15 11:00:10.367951,97.32.235.17,kloez,False,error_wrong_username
2019-01-15 11:00:11.367951,97.32.235.17,njonus,False,error_wrong_username
2019-01-15 11:00:12.367951,97.32.235.17,njonus,False,error_wrong_username
2019-01-15 11:00:13.367951,97.32.235.17,lbrown,False,error_wrong_password
2019-01-15 11:00:14.367951,97.32.235.17,lbrown,True,
2019-01-15 11:00:15.367951,97.32.235.17,clotez,False,error_wrong_username
2019-01-15 11:00:16.367951,97.32.235.17,clotez,False,error_wrong_username
2019-01-15 11:00:17.367951,97.32.235.17,rsmith,False,error_wrong_password
2019-01-15 11:00:18.367951,97.32.235.17,rsmith,True,
2019-01-15 11:00:19.367951,97.32.235.17,yjnes,False,error_wrong_username
2019-01-15 11:00:20.367951,97.32.235.17,yjones,False,error_wrong_password
2019-01-15 11:00:21.367951,97.32.235.17,bsmith,False,error_wrong_password
2019-01-15 11:00:22.367951,97.32.235.17,bsmith,True,
2019-01-15 11:00:23.367951,97.32.235.17,hlopvz,False,error_wrong_username
2019-01-15 11:00:24.367951,97.32.235.17,hlopvz,False,error_wrong_username
2019-01-15 11:00:25.367951,97.32.235.17,kki,False,error_wrong_username
2019-01-15 11:00:26.367951,97.32.235.17,kki,False,error_wrong_username
2019-01-15 11:00:27.367951,97.32.235.17,ropez,False,error_wrong_username
2019-01-15 11:00:28.367951,97.32.235.17,ropez,False,error_wrong_username
2019-01-15 11:00:29.367951,97.32.235.17,qsmiqh,False,error_wrong_username
2019-01-15 11:00:30.367951,97.32.235.17,qsmiqh,False,error_wrong_username
2019-01-15 11:00:31.367951,97.32.235.17,ebrown,False,error_wrong_password
2019-01-15 11:00:32.367951,97.32.235.17,ebrown,False,error_wrong_password
2019-01-15 11:00:33.367951,97.32.235.17,mkis,False,error_wrong_username
2019-01-15 11:00:34.367951,97.32.235.17,mkis,False,error_wrong_username
2019-01-15 11:00:35.367951,97.32.235.17,gki,False,error_wrong_username
2019-01-15 11:00:36.367951,97.32.235.17,gki,False,error_wrong_username
2019-01-15 11:00:37.367951,97.32.235.17,hkif,False,error_wrong_username
2019-01-15 11:00:38.367951,97.32.235.17,hkif,False,error_wrong_username
2019-01-15 11:00:39.367951,97.32.235.17,obrown,False,error_wrong_password
2019-01-15 11:00:40.367951,97.32.235.17,obrown,True,
2019-01-15 11:00:41.367951,97.32.235.17,fbrown,True,
2019-01-15 11:00:42.367951,97.32.235.17,jones,False,error_wrong_username
2019-01-15 11:00:43.367951,97.32.235.17,ljones,False,error_wrong_password
2019-01-15 11:00:44.367951,97.32.235.17,kim,False,error_wrong_username
2019-01-15 11:00:45.367951,97.32.235.17,kim,False,error_wrong_username
2019-01-15 11:00:46.367951,97.32.235.17,ulopez,True,
2019-01-15 11:00:47.367951,97.32.235.17,zjoes,False,error_wrong_username
2019-01-15 11:00:48.367951,97.32.235.17,zjoes,False,error_wrong_username
2019-01-15 11:00:49.367951,97.32.235.17,tjones,True,
2019-01-15 11:00:50.367951,97.32.235.17,oki,False,error_wrong_username
2019-01-15 11:00:51.367951,97.32.235.17,okim,True,
2019-01-15 11:00:52.367951,97.32.235.17,obrown,False,error_wrong_password
2019-01-15 11:00:53.367951,97.32.235.17,obrown,True,
2019-01-15 11:00:54.367951,97.32.235.17,vkim,True,
2019-01-15 11:00:55.367951,97.32.235.17,jkim,False,error_wrong_password
2019-01-15 11:00:56.367951,97.32.235.17,jkim,False,error_wrong_password
2019-01-15 11:00:57.367951,97.32.235.17,gsmith,False,error_wrong_password
2019-01-15 11:00:58.367951,97.32.235.17,gsmith,False,error_wrong_password
2019-01-15 11:00:59.367951,97.32.235.17,ysmth,False,error_wrong_username
2019-01-15 11:01:00.367951,97.32.235.17,ysmth,False,error_wrong_username
2019-01-15 11:01:01.367951,97.32.235.17,fjnes,False,error_wrong_username
2019-01-15 11:01:02.367951,97.32.235.17,fjnes,False,error_wrong_username
2019-01-15 11:01:03.367951,97.32.235.17,gjones,True,
2019-01-15 11:01:04.367951,97.32.235.17,kbown,False,error_wrong_username
2019-01-15 11:01:05.367951,97.32.235.17,kbown,False,error_wrong_username
2019-01-15 11:01:06.367951,97.32.235.17,brown,False,error_wrong_username
2019-01-15 11:01:07.367951,97.32.235.17,brown,False,error_wrong_username
2019-01-15 11:01:08.367951,97.32.235.17,eqim,False,error_wrong_username
2019-01-15 11:01:09.367951,97.32.235.17,ekim,True,
2019-01-15 11:01:10.367951,97.32.235.17,dlopee,False,error_wrong_username
2019-01-15 11:01:11.367951,97.32.235.17,dlopez,True,
2019-01-15 11:01:12.367951,97.32.235.17,xlopez,False,error_wrong_password
2019-01-15 11:01:13.367951,97.32.235.17,xlopez,True,
2019-01-15 11:01:14.367951,97.32.235.17,ylopjz,False,error_wrong_username
2019-01-15 11:01:15.367951,97.32.235.17,ylopjz,False,error_wrong_username
2019-01-15 11:01:16.367951,97.32.235.17,dones,False,error_wrong_username
2019-01-15 11:01:17.367951,97.32.235.17,dones,False,error_wrong_username
2019-01-15 11:01:18.367951,97.32.235.17,mbown,False,error_wrong_username
2019-01-15 11:01:19.367951,97.32.235.17,mbrown,False,error_wrong_password
2019-01-15 11:01:20.367951,97.32.235.17,mjoner,False,error_wrong_username
2019-01-15 11:01:21.367951,97.32.235.17,mjones,True,
2019-01-15 11:01:22.367951,97.32.235.17,qim,False,error_wrong_username
2019-01-15 11:01:23.367951,97.32.235.17,qim,False,error_wrong_username
2019-01-15 11:01:24.367951,97.32.235.17,ujones,False,error_wrong_password
2019-01-15 11:01:25.367951,97.32.235.17,ujones,True,
2019-01-15 11:01:26.367951,97.32.235.17,cjonea,False,error_wrong_username
2019-01-15 11:01:27.367951,97.32.235.17,cjonea,False,error_wrong_username
2019-01-15 11:01:28.367951,97.32.235.17,skim,False,error_wrong_password
2019-01-15 11:01:29.367951,97.32.235.17,skim,False,error_wrong_password
2019-01-15 11:01:30.367951,97.32.235.17,fbrwn,False,error_wrong_username
2019-01-15 11:01:31.367951,97.32.235.17,fbrown,False,error_wrong_password
2019-01-15 11:01:32.367951,97.32.235.17,ilpez,False,error_wrong_username
2019-01-15 11:01:33.367951,97.32.235.17,ilopez,False,error_wrong_password
2019-01-15 11:01:34.367951,97.32.235.17,popez,False,error_wrong_username
2019-01-15 11:01:35.367951,97.32.235.17,popez,False,error_wrong_username
2019-01-15 11:01:36.367951,97.32.235.17,bjnes,False,error_wrong_username
2019-01-15 11:01:37.367951,97.32.235.17,bjnes,False,error_wrong_username
2019-01-15 11:01:38.367951,97.32.235.17,xsmith,False,error_wrong_password
2019-01-15 11:01:39.367951,97.32.235.17,xsmith,False,error_wrong_password
2019-01-15 11:01:40.367951,97.32.235.17,smith,False,error_wrong_username
2019-01-15 11:01:41.367951,97.32.235.17,smith,False,error_wrong_username
2019-01-15 11:01:42.367951,97.32.235.17,masber,False,error_wrong_username
2019-01-15 11:01:43.367951,97.32.235.17,master,True,
2019-01-15 11:01:44.367951,97.32.235.17,pbown,False,error_wrong_username
2019-01-15 11:01:45.367951,97.32.235.17,pbown,False,error_wrong_username
2019-01-15 11:01:46.367951,97.32.235.17,jlopez,True,
2019-01-15 11:01:47.367951,97.32.235.17,ujoes,False,error_wrong_username
2019-01-15 11:01:48.367951,97.32.235.17,ujones,False,error_wrong_password
2019-01-15 11:01:49.367951,97.32.235.17,qbrown,True,
2019-01-15 11:01:50.367951,97.32.235.17,nsmith,False,error_wrong_password
2019-01-15 11:01:51.367951,97.32.235.17,nsmith,False,error_wrong_password
2019-01-15 11:01:52.367951,97.32.235.17,ykib,False,error_wrong_username
2019-01-15 11:01:53.367951,97.32.235.17,ykib,False,error_wrong_username
2019-01-15 11:01:54.367951,97.32.235.17,ijones,False,error_wrong_password
2019-01-15 11:01:55.367951,97.32.235.17,ijones,True,
2019-01-15 11:01:56.367951,97.32.235.17,admin,True,
2019-01-15 11:01:57.367951,97.32.235.17,vsmitj,False,error_wrong_username
2019-01-15 11:01:58.367951,97.32.235.17,vsmitj,False,error_wrong_username
2019-01-15 11:01:59.367951,97.32.235.17,ssmifh,False,error_wrong_username
2019-01-15 11:02:00.367951,97.32.235.17,ssmifh,False,error_wrong_username
2019-01-15 11:02:01.367951,97.32.235.17,wsmith,True,
2019-01-15 11:02:02.367951,97.32.235.17,xkim,True,
2019-01-15 11:16:03.490421,107.177.96.103,qjones,True,
2019-01-15 11:36:39.503794,180.115.83.215,admin,True,
2019-01-15 11:41:20.345603,22.97.188.41,qjones,True,
2019-01-15 12:03:50.465743,53.218.180.231,ysmith,True,
2019-01-15 12:49:03.818044,53.218.180.231,ysmith,True,
2019-01-15 13:02:10.836029,214.140.230.252,blopez,True,
2019-01-15 13:06:53.325395,182.42.166.59,blopez,True,
2019-01-15 13:11:49.136333,214.140.230.252,blopez,True,
2019-01-15 13:16:17.741952,53.218.180.231,ysmith,True,
2019-01-15 13:37:28.644063,53.218.180.231,ysmith,True,
2019-01-15 14:41:10.187887,101.154.143.93,ejones,True,
2019-01-15 14:43:11.316819,101.154.143.93,ejones,True,
2019-01-15 14:49:39.346949,101.154.143.93,ejones,True,
2019-01-15 15:04:47.234661,17.130.148.106,ulopez,True,
2019-01-15 15:05:06.156095,101.154.143.93,ejones,True,
2019-01-15 15:09:02.867934,17.130.148.106,ulopez,True,
2019-01-15 15:32:28.304300,17.130.148.106,ulopez,True,
2019-01-15 15:40:32.845961,17.130.148.106,ulopez,True,
2019-01-15 16:03:43.670183,45.66.76.19,bjones,True,
2019-01-15 16:52:55.995554,45.66.76.19,bjones,True,
2019-01-15 17:12:27.017048,207.155.244.183,asmith,True,
2019-01-15 17:40:28.909268,215.20.132.248,asmith,True,
2019-01-15 17:50:54.559954,215.20.132.248,asmith,True,
2019-01-15 18:11:56.334356,51.241.77.10,ibrown,True,
2019-01-15 18:17:55.895221,51.241.77.10,ibrown,True,
2019-01-15 18:44:22.733183,51.241.77.10,ibrown,True,
2019-01-15 20:01:14.042779,196.184.237.18,wsmith,True,
2019-01-15 20:15:17.490989,227.153.73.253,nlopez,True,
2019-01-15 20:15:34.235656,196.184.237.18,wsmith,True,
2019-01-15 20:40:28.079804,239.71.153.181,nlopez,True,
2019-01-15 21:16:35.615722,239.71.153.181,nlopez,True,
2019-01-15 21:39:41.605381,91.36.154.206,flopez,True,
2019-01-15 21:58:12.599786,91.36.154.206,flopez,True,
2019-01-15 22:36:48.796485,164.225.104.190,lbrown,True,
2019-01-15 22:39:40.587231,150.241.46.94,lbrown,True,
2019-01-15 23:11:28.217422,169.196.86.169,okim,True,
2019-01-15 23:13:38.111284,150.241.46.94,lbrown,True,
2019-01-15 23:15:19.021622,215.222.75.229,okim,True,
2019-01-15 23:34:33.897963,164.225.104.190,lbrown,True,
2019-01-15 23:49:12.632960,215.222.75.229,okim,True,
2019-01-15 23:53:22.561021,169.196.86.169,okim,True,
2019-01-15 23:58:30.268175,215.222.75.229,okim,True,
2019-01-16 00:11:01.043076,101.154.143.93,ejones,True,
2019-01-16 00:42:49.252257,101.154.143.93,ejones,True,
2019-01-16 00:49:09.655204,101.154.143.93,ejones,True,
2019-01-16 00:56:56.974257,101.154.143.93,ejones,True,
2019-01-16 01:05:14.143078,47.173.18.21,fkim,True,
2019-01-16 01:46:38.884500,47.173.18.21,fkim,True,
2019-01-16 01:58:41.544783,138.83.76.148,fkim,True,
2019-01-16 02:00:06.332415,19.154.171.79,gsmith,True,
2019-01-16 02:04:41.653157,85.192.44.33,gsmith,True,
2019-01-16 02:29:01.779451,47.173.18.21,fkim,True,
2019-01-16 02:38:55.925665,138.83.76.148,fkim,True,
2019-01-16 02:59:11.397046,138.83.76.148,fkim,True,
2019-01-16 03:02:35.322320,138.83.76.148,fkim,True,
2019-01-16 03:14:32.471235,138.83.76.148,fkim,True,
2019-01-16 03:39:37.551035,67.165.53.177,jsmith,True,
2019-01-16 03:41:36.456355,67.165.53.177,jsmith,True,
2019-01-16 03:53:22.006085,67.165.53.177,jsmith,True,
2019-01-16 04:58:09.843273,231.103.60.254,hsmith,True,
2019-01-16 05:15:44.966380,77.138.170.172,fjones,True,
2019-01-16 05:43:24.734310,77.138.170.172,fjones,True,
2019-01-16 06:02:47.068343,31.12.123.23,sbrown,True,
2019-01-16 06:07:53.079798,31.176.216.69,sbrown,True,
2019-01-16 06:37:29.501185,6.115.167.34,sbrown,True,
2019-01-16 07:49:32.147281,6.115.167.34,sbrown,True,
2019-01-16 08:10:07.259707,144.113.122.33,rkim,True,
2019-01-16 08:29:19.350247,144.113.122.33,rkim,True,
2019-01-16 08:33:12.043018,144.113.122.33,rkim,True,
2019-01-16 09:00:28.436595,67.215.153.213,lkim,True,
